customer_key,customer_name,segment,is_copier_buyer,lifetime_sales,lifetime_profit,lifetime_margin
CM-12715,Craig Molinari,Corporate,True,8392.5789,915.3872999999996,0.10907103893893683
CM-1815,Candace McMahon,Corporate,False,431.874,82.85400000000001,0.19184762222314844
CM-1830,Cari MacIntyre,Corporate,True,4777.407,39.98700000000015,0.008370021645633321
CM-1935,Carlos Meador,Consumer,False,459.294,125.27400000000002,0.2727533997831455
CM-2115,Chad McGuire,Consumer,False,1907.3700000000001,277.53,0.14550401862250112
CM-2160,Charles McCrossin,Consumer,True,2245.92,314.13,0.13986695875187005
CM-2190,Charlotte Melton,Consumer,False,1451.49,-480.6899999999997,-0.33117003906330716
CM-2235,Chris McAfee,Consumer,False,243.03,-66.3,-0.27280582644118007
CM-2385,Christopher Martinez,Consumer,False,580.614,-19.92599999999994,-0.034318841777841974
CM-2445,Chuck Magee,Consumer,True,1741.5780000000002,288.528,0.1656704437010573
CM-2655,Corinna Mitchell,Home Office,False,1389.834,-221.10600000000002,-0.15908806375437642
CM-2715,Craig Molinari,Corporate,False,2838.264,294.954,0.10392056552878802
CP-12085,Cathy Prescott,Corporate,True,14183.881899999998,620.3837000000002,0.04373863970201276
CP-12340,Christine Phan,Corporate,True,20109.46928,182.9713799999998,0.009098767225148758
CP-2085,Cathy Prescott,Corporate,True,5585.7,1130.19,0.2023363231108008
CP-2340,Christine Phan,Corporate,True,5044.65,1565.31,0.3102911004727781
CR-12580,Clay Rozendal,Home Office,True,8700.3125,818.0318000000001,0.09402326640566072
CR-12625,Corey Roper,Home Office,True,17271.20568,1478.5750799999996,0.08560925666655599
CR-12730,Craig Reiter,Consumer,True,19487.963760000002,1648.0413599999997,0.08456714002017415
CR-12820,Cyra Reiten,Home Office,True,14470.550560000001,3391.18846,0.23435103218353287
CR-2580,Clay Rozendal,Home Office,False,3057.2639999999997,1127.964,0.36894556701678366
CR-2625,Corey Roper,Home Office,False,5079.897,866.547,0.17058357679299405
CR-2730,Craig Reiter,Consumer,False,1359.576,-212.6039999999999,-0.15637522286359856
CR-2820,Cyra Reiten,Home Office,True,1188.012,-78.46799999999993,-0.0660498378804254
CS-11845,Cari Sayre,Corporate,False,20471.0526,3274.9862,0.15998132895227868
CS-11860,Cari Schnelling,Consumer,True,10555.92482,970.3403199999999,0.09192376192008536
CS-11950,Carlos Soltero,Consumer,True,14222.97134,-1148.0779599999996,-0.08071997985197371
CS-12130,Chad Sievert,Consumer,True,10981.231,641.4549,0.058413751609450705
CS-12175,Charles Sheldon,Corporate,True,16706.0963,3114.0087999999996,0.1863995480500133
CS-12250,Chris Selesnick,Corporate,True,12496.105300000001,2210.8319,0.17692167654829222
CS-12355,Christine Sundaresam,Consumer,False,9240.897,-115.63179999999993,-0.012513049328436398
CS-12400,Christopher Schild,Home Office,True,10221.36436,1373.0625599999998,0.1343326107592157
CS-12460,Chuck Sachs,Consumer,True,20084.21728,2801.2725800000003,0.13947631321383513
CS-12490,Cindy Schnelling,Corporate,True,11110.4965,-422.2581000000001,-0.03800533126489893
CS-12505,Cindy Stewart,Consumer,True,11535.2464,-6437.368100000001,-0.5580607363532348
CS-1845,Cari Sayre,Corporate,False,1593.3120000000001,-359.65799999999996,-0.22572980056636738
CS-1860,Cari Schnelling,Consumer,False,1618.674,349.554,0.21595083383065397
CS-1950,Carlos Soltero,Consumer,False,714.0720000000001,148.002,0.20726481363223875
CS-2130,Chad Sievert,Consumer,False,1367.2680000000003,-645.5219999999999,-0.4721254355400695
CS-2175,Charles Sheldon,Corporate,True,3340.098,1214.568,0.3636324443175021
CS-2250,Chris Selesnick,Corporate,False,1917.6239999999998,391.67400000000004,0.20424963392197848
CS-2355,Christine Sundaresam,Consumer,True,1307.16,114.48,0.08757917928945194
CS-2400,Christopher Schild,Home Office,False,2293.17,706.98,0.308298120069598
CS-2460,Chuck Sachs,Consumer,False,2671.227,141.83700000000002,0.05309807066190931
CS-2490,Cindy Schnelling,Corporate,False,1664.13,611.13,0.3672369346144832
CS-2505,Cindy Stewart,Consumer,False,1894.4999999999998,285.81,0.15086302454473477
CT-11995,Carol Triggs,Consumer,True,13715.79704,2509.3953399999996,0.18295658157391337
CT-1995,Carol Triggs,Consumer,True,422.778,-71.59200000000003,-0.1693370989029704
CV-12295,Christina VanderZanden,Consumer,True,9042.26818,1126.4462800000001,0.12457563274793297
CV-12805,Cynthia Voltz,Corporate,True,9764.1306,1737.4444999999998,0.1779415465827546
CV-2295,Christina VanderZanden,Consumer,False,1283.241,-521.109,-0.4060881782923083
CV-2805,Cynthia Voltz,Corporate,False,5088.852000000001,172.66199999999995,0.03392945992534267
CW-11905,Carl Weiss,Home Office,True,12917.6316,2635.8494,0.2040505165048986
CW-1905,Carl Weiss,Home Office,True,1436.31,371.55,0.2586837103410824
CY-12745,Craig Yedwab,Corporate,True,13928.4683,1721.2589999999998,0.12357848421854108
CY-2745,Craig Yedwab,Corporate,True,293.034,-179.016,-0.6109052191895821
Co-12640,Corey-Lock,Consumer,True,12279.23076,1295.1629599999999,0.10547590360619624
Co-2640,Corey-Lock,Consumer,True,767.6370000000001,-99.12299999999996,-0.1291274391411565
DA-13450,Dianna Arnett,Home Office,True,13035.36826,-826.0713400000001,-0.06337153838107218
DA-3450,Dianna Arnett,Home Office,False,2212.05,528.24,0.23880111209059468
DB-12910,Daniel Byrd,Home Office,True,12338.2837,781.9895,0.063379114876407
DB-12970,Darren Budd,Corporate,True,9166.209200000001,463.2448999999994,0.050538329411028426
DB-13060,Dave Brooks,Consumer,True,23476.91166,3315.62286,0.1412290895846051
DB-13120,David Bremer,Corporate,True,5602.59462,-2028.5785799999999,-0.36207841501836163
DB-13210,Dean Braden,Consumer,True,13743.5959,1479.9667999999997,0.10768410325568432
DB-13270,Deborah Brumfield,Home Office,True,11690.3695,1420.4589,0.121506758191005
DB-13360,Dennis Bolton,Home Office,True,6919.814359999999,848.4468599999999,0.12261121698646262
DB-13405,Denny Blanton,Consumer,True,16083.956659999998,1988.81386,0.12365202804519372
DB-13555,Dorothy Badders,Corporate,True,9415.2204,943.0146,0.10015852629429683
DB-13615,Doug Bickford,Consumer,True,10031.4568,1995.248,0.1988991269941969
DB-13660,Duane Benoit,Consumer,True,11397.064840000001,1267.3363399999998,0.11119848467932378
DB-2910,Daniel Byrd,Home Office,True,3051.18,874.95,0.28675791005447077
DB-2970,Darren Budd,Corporate,True,513.03,123.72,0.2411554879831589
DB-3060,Dave Brooks,Consumer,True,2070.258,336.73800000000006,0.1626550893656733
DB-3120,David Bremer,Corporate,True,671.2320000000001,-242.11799999999997,-0.36070687929061773
DB-3210,Dean Braden,Consumer,False,387.021,-54.15900000000002,-0.13993814289147105
DB-3270,Deborah Brumfield,Home Office,False,886.2299999999999,219.78,0.24799431298872757
DB-3360,Dennis Bolton,Home Office,False,3691.5299999999997,1074.27,0.2910094188588472
DB-3405,Denny Blanton,Consumer,True,548.682,-30.257999999999946,-0.05514669699388707
DB-3555,Dorothy Badders,Corporate,False,971.1120000000001,299.262,0.3081642488199095
DB-3615,Doug Bickford,Consumer,False,2824.152,972.432,0.3443270758797685
DB-3660,Duane Benoit,Consumer,False,2207.712,150.462,0.06815291124929339
DC-12850,Dan Campbell,Consumer,True,9307.3655,-659.5637999999998,-0.07086471461768637
DC-13285,Debra Catini,Consumer,True,16164.649899999999,1043.3900999999998,0.06454764603345971
DC-2850,Dan Campbell,Consumer,False,4131.144,589.074,0.14259343174675101
DC-3285,Debra Catini,Consumer,True,800.004,-178.05599999999998,-0.2225688871555642
DD-13570,Dorothy Dickinson,Consumer,True,8741.4648,959.7671999999999,0.10979477947448807
DD-3570,Dorothy Dickinson,Consumer,True,2331.4139999999998,439.884,0.18867691452483346
DE-13255,Deanra Eno,Home Office,True,10085.789999999999,1657.8874,0.1643785365350657
DE-3255,Deanra Eno,Home Office,False,2714.49,77.60999999999994,0.028591006045334464
DF-13135,David Flashing,Consumer,True,10240.3839,474.00019999999995,0.04628734670777332
DF-3135,David Flashing,Consumer,True,1301.6520000000003,-110.928,-0.08522093462768848
DG-13300,Deirdre Greer,Corporate,False,13731.428,2067.2561,0.1505492436766227
DG-3300,Deirdre Greer,Corporate,False,2982.312,307.062,0.10296105840032835
DH-13075,Dave Hallsten,Corporate,True,14128.678100000001,1370.5765,0.09700670439933087
DH-13675,Duane Huffman,Home Office,False,7817.3085,842.9994999999999,0.10783756327385569
DH-3075,Dave Hallsten,Corporate,False,2063.682,311.292,0.15084300778899074
DH-3675,Duane Huffman,Home Office,False,4661.844,1308.144,0.28060655826321085
DJ-13420,Denny Joy,Corporate,True,22142.43114,3173.13614,0.14330567948646672
DJ-13510,Don Jones,Corporate,True,15420.2879,2695.862,0.17482565938344122
DJ-13630,Doug Jacobs,Consumer,False,12560.13,2205.8763999999996,0.1756252841332056
DJ-3420,Denny Joy,Corporate,False,419.64,82.25999999999999,0.1960251644266514
DJ-3510,Don Jones,Corporate,False,5976.69,1614.6,0.2701495309276539
DJ-3630,Doug Jacobs,Consumer,True,1293.948,469.87800000000004,0.3631351491713732
DK-12835,Damala Kotsonis,Corporate,True,17590.5547,2632.1874999999995,0.1496364125458761
DK-12895,Dana Kaydos,Consumer,True,18340.62916,1080.66276,0.05892179328050925
DK-12985,Darren Koutras,Consumer,True,14823.9685,1366.8047000000001,0.09220234783958156
DK-13090,Dave Kipp,Consumer,True,19178.6392,4004.4357,0.2087966543528281
DK-13150,David Kendrick,Corporate,True,15983.711,2064.7236999999996,0.12917674124613487
DK-13225,Dean Katz,Corporate,True,9246.4686,898.3240000000001,0.09715319857356138
DK-13375,Dennis Kane,Consumer,False,16258.534,2159.7979000000005,0.13284087605930525
DK-2835,Damala Kotsonis,Corporate,True,3373.143,285.66300000000007,0.08468748582553424
DK-2895,Dana Kaydos,Consumer,False,1292.1299999999999,282.9,0.21894081864827844
DK-2985,Darren Koutras,Consumer,False,81.43200000000002,-78.88799999999998,-0.96875921013852
DK-3090,Dave Kipp,Consumer,False,273.76800000000003,76.12800000000001,0.27807486631016043
DK-3150,David Kendrick,Corporate,False,1577.874,114.414,0.07251149331315428
DK-3225,Dean Katz,Corporate,True,1407.984,108.77400000000002,0.07725513926294618
DK-3375,Dennis Kane,Consumer,False,3846.78,805.7099999999999,0.20945050145836255
DL-12865,Dan Lawera,Consumer,True,11185.718100000002,280.33099999999956,0.02506151124977837
DL-12925,Daniel Lacy,Consumer,True,11364.6808,1411.7939999999999,0.12422645429689498
DL-13315,Delfina Latchford,Consumer,True,18505.6005,2265.2257,0.12240757602002701
DL-13330,Denise Leinenbach,Consumer,True,16781.631,2652.7522,0.15807475447410324
DL-13495,Dionis Lloyd,Corporate,True,15872.184,2474.7639999999997,0.1559183033664428
DL-2865,Dan Lawera,Consumer,False,1502.9640000000002,145.70400000000004,0.09694443779092514
DL-2925,Daniel Lacy,Consumer,False,831.996,-303.354,-0.3646099260092597
DL-3315,Delfina Latchford,Consumer,False,1746.8700000000001,533.3100000000001,0.3052946126500541
DL-3330,Denise Leinenbach,Consumer,False,1159.3500000000001,94.74,0.08171820416612756
DL-3495,Dionis Lloyd,Corporate,True,773.604,-913.8959999999998,-1.1813485969565822
DM-12955,Dario Medina,Corporate,True,19862.57592,2206.22022,0.11107422465675842
DM-13015,Darrin Martin,Consumer,False,15626.531799999999,1530.8618999999997,0.09796555752697472
DM-13345,Denise Monton,Corporate,True,17054.8905,2876.8071000000004,0.16867930638428902
DM-13525,Don Miller,Corporate,True,9640.38168,-925.5615200000004,-0.09600880449787341
DM-2955,Dario Medina,Corporate,False,2437.407,100.70700000000006,0.041317268720406586
DM-3015,Darrin Martin,Consumer,False,2105.79,460.89,0.21886797828843332
DM-3345,Denise Monton,Corporate,False,4998.42,-5474.61,-1.0952681047210917
DM-3525,Don Miller,Corporate,False,2191.266,652.146,0.2976115177253697
DN-13690,Duane Noonan,Consumer,True,13098.338,711.4185000000003,0.05431364650996182
DN-3690,Duane Noonan,Consumer,True,1815.9540000000002,-477.87600000000003,-0.2631542428938178
DO-13435,Denny Ordway,Consumer,True,15280.8855,3207.4254,0.20989787535545634
DO-13645,Doug O'Connell,Consumer,True,12083.48092,1997.8325199999997,0.16533584430073314
DO-3435,Denny Ordway,Consumer,True,3515.73,930.21,0.2645851643897569
DO-3645,Doug O'Connell,Consumer,True,1689.252,-181.09799999999998,-0.10720602965099345
DP-13000,Darren Powers,Consumer,True,13882.7624,-949.6011999999997,-0.06840145877595656
DP-13105,Dave Poirier,Corporate,True,18930.032199999998,3099.9463000000005,0.16375811024769418
DP-13165,David Philippe,Consumer,True,22211.28212,1808.3185200000003,0.0814144140905631
DP-13390,Dennis Pardue,Home Office,True,10282.7912,2369.8289999999997,0.23046553741167086
DP-3000,Darren Powers,Consumer,False,2093.6099999999997,432.15,0.20641380199750672
DP-3105,Dave Poirier,Corporate,True,6970.716000000001,1500.1860000000001,0.21521261230553645
DP-3165,David Philippe,Consumer,True,1517.9520000000002,-973.7879999999999,-0.6415143561851756
DP-3390,Dennis Pardue,Home Office,True,1376.1299999999999,318.36,0.23134442240195333
DR-12880,Dan Reichenbach,Corporate,True,14415.338300000001,2112.6456,0.14655539509606927
DR-12940,Daniel Raglin,Home Office,True,25641.46492,5505.92292,0.21472731519740332
DR-2880,Dan Reichenbach,Corporate,True,2291.4629999999997,-128.2469999999999,-0.055967301239426476
DR-2940,Daniel Raglin,Home Office,False,2288.4,598.05,0.2613398007341374
DS-13030,Darrin Sayre,Home Office,True,11644.2965,1068.3453999999997,0.09174838514288945
DS-13180,David Smith,Corporate,True,13447.412,1669.7885,0.12417173653934305
DS-3030,Darrin Sayre,Home Office,False,1636.512,419.322,0.25622910189476156
DS-3180,David Smith,Corporate,False,185.136,43.626000000000005,0.23564298677728807
DV-13045,Darrin Van Huff,Corporate,True,18106.01292,599.1859199999997,0.033093200731019894
DV-13465,Dianna Vittorini,Consumer,True,12910.87688,2167.6825799999997,0.16789584473212013
DV-3045,Darrin Van Huff,Corporate,True,4640.3189999999995,17.139000000000035,0.003693496072145048
DV-3465,Dianna Vittorini,Consumer,True,4037.82,1175.04,0.2910085144954455
DW-13195,David Wiener,Corporate,False,9689.3171,1623.3823000000002,0.1675435206883672
DW-13480,Dianna Wilson,Home Office,True,16336.8556,3315.6931999999997,0.20295785683506926
DW-13540,Don Weiss,Consumer,False,13166.415,1471.8721999999998,0.11178989876895112
DW-13585,Dorothy Wardle,Corporate,True,12143.043599999999,821.813,0.06767767843640124
DW-3195,David Wiener,Corporate,False,1241.2259999999999,115.71600000000002,0.09322718022342429
DW-3480,Dianna Wilson,Home Office,True,7118.106000000001,1713.3959999999997,0.24070953705943682
DW-3540,Don Weiss,Consumer,False,1216.5870000000002,-1046.163,-0.8599163068485853
DW-3585,Dorothy Wardle,Corporate,True,461.874,48.744000000000014,0.10553527585445384
Dl-13600,Dorris liebe,Corporate,True,11912.7634,1722.9402,0.14462976743078773
Dl-3600,Dorris liebe,Corporate,False,2809.056,128.76600000000016,0.04583959878336358
Dp-13240,Dean percer,Home Office,True,22225.61032,3822.6941199999997,0.17199501228364916
Dp-3240,Dean percer,Home Office,False,609.3000000000001,136.47,0.22397833579517476
EA-14035,Erin Ashbrook,Corporate,True,11387.06772,867.17212,0.07615411985975262
EA-4035,Erin Ashbrook,Corporate,False,131.808,0.8880000000000088,0.006737072104879892
EB-13705,Ed Braxton,Corporate,True,12382.2841,894.0075999999997,0.0722005401249031
EB-13750,Edward Becker,Corporate,False,8489.991,1368.591,0.16120052424083842
EB-13840,Ellis Ballard,Corporate,True,20188.158939999998,5466.499739999999,0.2707775263829977
EB-13870,Emily Burns,Consumer,True,6850.9837,187.37619999999995,0.027350262123671372
EB-13930,Eric Barreto,Consumer,False,9533.9519,1385.4761,0.14532023179181344
EB-13975,Erica Bern,Corporate,True,13405.6013,2653.5443999999998,0.19794295985813032
EB-14110,Eugene Barchas,Consumer,True,13665.4673,3285.6168999999995,0.24043209265152604
EB-14170,Evan Bailliet,Consumer,True,6736.4391000000005,276.7832,0.04108746414704469
EB-3705,Ed Braxton,Corporate,False,3141.63,594.6,0.18926480839564175
EB-3750,Edward Becker,Corporate,False,939.153,118.563,0.12624460551156202
EB-3840,Ellis Ballard,Corporate,True,1797.738,382.248,0.21262720151657247
EB-3870,Emily Burns,Consumer,False,184.872,-166.818,-0.9023432428923795
EB-3930,Eric Barreto,Consumer,True,2433.516,706.2660000000001,0.29022451465287263
EB-3975,Erica Bern,Corporate,False,2713.62,377.19000000000005,0.138998828133637
EB-4110,Eugene Barchas,Consumer,True,2417.757,-391.9529999999999,-0.16211430677276498
EB-4170,Evan Bailliet,Consumer,False,1267.62,288.84,0.22786008425237847
EC-14050,Erin Creighton,Consumer,False,4430.2361,424.05769999999995,0.09571898436744714
EC-4050,Erin Creighton,Consumer,False,2301.315,407.715,0.17716609851324133
ED-13885,Emily Ducich,Home Office,True,18018.879,2933.2625,0.1627882899929568
ED-3885,Emily Ducich,Home Office,True,525.474,-360.8159999999999,-0.6866486258121237
EG-13900,Emily Grady,Consumer,True,16562.35068,3360.54628,0.20290273675089218
EG-3900,Emily Grady,Consumer,True,6549.951,-756.3089999999996,-0.11546788670632797
EH-13765,Edward Hooks,Corporate,False,20259.916,1685.9613999999997,0.0832166036621277
EH-13945,Eric Hoffmann,Consumer,True,7832.68602,1551.0848199999998,0.19802719220960166
EH-13990,Erica Hackney,Consumer,True,8807.0846,1552.3205,0.1762581569842079
EH-14005,Erica Hernandez,Home Office,True,10374.938100000001,285.6473,0.027532434145317933
EH-14125,Eugene Hildebrand,Home Office,True,17408.31362,2105.8908199999996,0.12097040907975092
EH-14185,Evan Henry,Consumer,True,12800.51382,1241.8905199999997,0.0970188023280459
EH-3765,Edward Hooks,Corporate,True,1010.3820000000001,-1014.7679999999999,-1.004340932439414
EH-3945,Eric Hoffmann,Consumer,True,2518.74,698.97,0.2775078015198076
EH-3990,Erica Hackney,Consumer,True,672.489,4.598999999999976,0.006838773571017483
EH-4005,Erica Hernandez,Home Office,True,2629.674,509.004,0.19356163539663093
EH-4125,Eugene Hildebrand,Home Office,False,5012.219999999999,-445.55999999999955,-0.0888947412523791
EH-4185,Evan Henry,Consumer,True,3577.77,1039.62,0.2905776503240845
EJ-13720,Ed Jacobs,Consumer,False,8969.44,1012.9436000000001,0.11293275834388769
EJ-14155,Eva Jacobs,Consumer,True,12324.8446,1975.1190999999997,0.16025509157332496
EJ-3720,Ed Jacobs,Consumer,True,1727.964,197.004,0.11400931963860358
EJ-4155,Eva Jacobs,Consumer,False,2631.9900000000002,819.4499999999999,0.311342368322068
EK-13795,Eileen Kiefer,Home Office,False,5597.3462,593.1248,0.10596535908391731
EK-3795,Eileen Kiefer,Home Office,True,1531.083,172.353,0.1125693381743511
EL-13735,Ed Ludwig,Home Office,True,10515.862,1142.5974,0.10865465902842775
EL-3735,Ed Ludwig,Home Office,True,3691.392,12.942000000000217,0.0035059944866327438
EM-13810,Eleni McCrary,Corporate,True,13549.72804,1664.8005399999997,0.12286597451147069
EM-13825,Elizabeth Moffitt,Corporate,True,14128.07816,2018.14436,0.14284634733362772
EM-13960,Eric Murdock,Consumer,True,25228.52948,2593.94148,0.10281778341683988
EM-14065,Erin Mull,Consumer,True,12108.30958,3017.73418,0.24922836338646043
EM-14095,Eudokia Martin,Corporate,True,10889.699700000001,1684.9539,0.15472914280638977
EM-14140,Eugene Moren,Home Office,True,21507.291259999998,3683.1207600000002,0.17124986663708763
EM-14200,Evan Minnotte,Home Office,True,17087.77766,3138.33776,0.1836597960509746
EM-3810,Eleni McCrary,Corporate,False,1032.879,232.56900000000005,0.22516577450020775
EM-3825,Elizabeth Moffitt,Corporate,False,378.258,-30.07199999999999,-0.07950129276842788
EM-3960,Eric Murdock,Consumer,True,2855.8740000000003,712.074,0.24933663039755952
EM-4065,Erin Mull,Consumer,True,3213.246,921.726,0.2868519870560797
EM-4095,Eudokia Martin,Corporate,True,2833.56,79.82999999999998,0.0281730402744251
EM-4140,Eugene Moren,Home Office,False,1900.791,-58.86900000000001,-0.030970790581394802
EM-4200,Evan Minnotte,Home Office,True,2585.8979999999997,509.11800000000005,0.19688247564289083
EN-13780,Edward Nazzal,Consumer,True,6333.9164,478.5334999999998,0.07555096559215713
EN-3780,Edward Nazzal,Consumer,False,734.856,-240.834,-0.3277295143538326
EP-13915,Emily Phan,Consumer,True,16283.35774,2159.58474,0.13262527142635877
EP-3915,Emily Phan,Consumer,True,487.95,-55.62000000000001,-0.11398708884106981
ER-13855,Elpida Rittenbach,Corporate,True,13396.0,2212.0922,0.16513080023887727
ER-3855,Elpida Rittenbach,Corporate,True,3736.296,373.626,0.09999903647890852
ES-14020,Erica Smith,Consumer,True,12827.27294,2761.3884399999997,0.21527478622435858
ES-14080,Erin Smith,Corporate,True,16236.005799999999,1925.1878999999997,0.11857521632568029
ES-4020,Erica Smith,Consumer,False,1892.7780000000002,365.98800000000006,0.1933602355902277
ES-4080,Erin Smith,Corporate,False,1925.544,250.10399999999998,0.12988744998815918
FA-14230,Frank Atkinson,Corporate,True,13535.0628,1245.2617,0.09200265402536588
FA-4230,Frank Atkinson,Corporate,False,814.5719999999999,250.93200000000002,0.30805380003240973
FC-14245,Frank Carlisle,Home Office,True,10867.8088,2492.3230000000003,0.22933077365144666
FC-14335,Fred Chung,Corporate,True,8770.73964,1329.9262399999998,0.15163216496984053
FC-4245,Frank Carlisle,Home Office,False,1540.638,288.468,0.18723931254454326
FC-4335,Fred Chung,Corporate,False,550.9499999999999,166.76999999999998,0.3026953444051184
FG-14260,Frank Gastineau,Home Office,True,9396.5055,1158.0512,0.1232427523189339
FG-4260,Frank Gastineau,Home Office,False,308.211,-123.93900000000001,-0.4021238696866757
FH-14275,Frank Hawley,Corporate,True,13569.566,3539.4216,0.26083528389927874
FH-14350,Fred Harton,Consumer,True,10654.52882,2959.86382,0.2778033519834245
FH-14365,Fred Hopkins,Corporate,True,27649.326520000002,4101.91312,0.14835490177429464
FH-4275,Frank Hawley,Corporate,False,113.064,8.154000000000003,0.07211844618976866
FH-4350,Fred Harton,Consumer,False,110.48100000000001,-71.82900000000001,-0.6501479892470199
FH-4365,Fred Hopkins,Corporate,False,2751.348,507.37800000000004,0.18441069613876546
FM-14215,Filia McAdams,Corporate,True,14353.3978,1000.9705999999996,0.06973753629262609
FM-14290,Frank Merwin,Home Office,True,14382.319220000001,2191.58072,0.15238020283629886
FM-14380,Fred McMath,Consumer,False,6598.3977,1461.1015000000002,0.22143277298972144
FM-4215,Filia McAdams,Corporate,True,2935.614,393.05400000000003,0.1338915811138658
FM-4290,Frank Merwin,Home Office,True,2002.71,409.71000000000004,0.20457779708494991
FM-4380,Fred McMath,Consumer,False,843.5400000000001,-445.5899999999999,-0.5282381392702182
FO-14305,Frank Olsen,Consumer,True,15614.2155,2567.1143999999995,0.16440879786755855
FO-4305,Frank Olsen,Consumer,True,2158.446,456.63599999999997,0.21155775961038636
FP-14320,Frank Preis,Consumer,True,9939.0502,840.6414999999996,0.08457966134430024
FP-4320,Frank Preis,Consumer,True,816.5820000000001,96.552,0.1182391970432853
FW-14395,Fred Wasserman,Corporate,True,16972.7481,1651.7594,0.09731832407269392
FW-4395,Fred Wasserman,Corporate,True,1220.8110000000001,32.03099999999998,0.026237476562711158
GA-14515,George Ashbrook,Consumer,True,12488.67232,1108.47532,0.0887584597943875
GA-14725,Guy Armstrong,Consumer,False,8817.5455,1012.2713999999999,0.1148019480024231
GA-4515,George Ashbrook,Consumer,False,1318.3890000000001,-316.13100000000014,-0.23978582952375976
GA-4725,Guy Armstrong,Consumer,False,1460.796,-240.29399999999993,-0.16449524779640684
GB-14530,George Bell,Corporate,True,11657.753,560.6201000000002,0.04808989348118803
GB-14575,Giulietta Baptist,Consumer,True,10748.99238,1621.0136799999998,0.15080610560447713
GB-4530,George Bell,Corporate,True,525.9,95.67,0.18191671420422134
GB-4575,Giulietta Baptist,Consumer,False,1821.912,12.251999999999995,0.006724803393358183
GD-14590,Giulietta Dortch,Corporate,True,18005.0006,1826.5178999999996,0.10144503410902411
GD-4590,Giulietta Dortch,Corporate,False,700.692,61.63199999999999,0.08795876076792655
GG-14650,Greg Guthrie,Corporate,True,12902.96276,1491.5912599999997,0.1156006792970082
GG-4650,Greg Guthrie,Corporate,True,1000.422,31.932,0.03191853038017956
GH-14410,Gary Hansen,Home Office,True,13659.59598,47.465479999999765,0.003474881692657484
GH-14425,Gary Hwang,Consumer,True,20039.763,3375.2251,0.1684263980567036
GH-14485,Gene Hale,Corporate,True,14692.6742,2200.7504,0.1497855577577566
GH-14665,Greg Hansen,Consumer,True,12921.45162,1877.94062,0.14533511212419029
GH-4410,Gary Hansen,Home Office,False,1610.22,566.34,0.3517159145955211
GH-4425,Gary Hwang,Consumer,False,4585.83,532.89,0.11620360981545326
GH-4485,Gene Hale,Corporate,False,794.622,95.202,0.11980790866600724
GH-4665,Greg Hansen,Consumer,True,1077.069,-293.2709999999999,-0.27228617665163507
GK-14620,Grace Kelly,Corporate,True,19215.7699,3611.1624,0.18792702133678235
GK-4620,Grace Kelly,Corporate,False,764.601,-115.86899999999997,-0.15154178453860245
GM-14440,Gary McGarr,Consumer,True,15782.46188,1431.27788,0.09068787182142714
GM-14455,Gary Mitchum,Home Office,True,10523.649,3106.2264,0.29516628690295543
GM-14500,Gene McClure,Consumer,True,6704.18562,531.4221199999998,0.0792672145614011
GM-14680,Greg Matthias,Consumer,True,12010.60944,-1804.8220600000002,-0.15026898252050733
GM-14695,Greg Maxwell,Corporate,True,14564.942,-71.28049999999935,-0.004893977607325821
GM-4440,Gary McGarr,Consumer,False,735.216,233.736,0.3179147352614742
GM-4455,Gary Mitchum,Home Office,False,488.43,-234.12000000000006,-0.47933173637982934
GM-4500,Gene McClure,Consumer,False,4298.37,1021.8299999999999,0.23772499808066777
GM-4680,Greg Matthias,Consumer,True,1590.402,466.902,0.2935748320236016
GM-4695,Greg Maxwell,Corporate,False,791.502,59.92200000000003,0.07570669436084815
GP-14740,Guy Phonely,Corporate,False,10793.729000000001,377.67659999999984,0.034990372650638146
GP-4740,Guy Phonely,Corporate,True,4610.103,872.433,0.18924371104072946
GR-14560,Georgia Rosenberg,Corporate,True,8895.05754,1030.99074,0.11590602257082196
GR-4560,Georgia Rosenberg,Corporate,True,4955.529,-534.7109999999999,-0.10790190108866275
GT-14635,Grant Thornton,Corporate,True,19080.34784,-3790.083059999999,-0.19863804851893094
GT-14710,Greg Tran,Consumer,True,34471.89028,5164.847179999999,0.1498277912249145
GT-14755,Guy Thornton,Consumer,True,5601.70652,593.3313199999999,0.10591974389975717
GT-4635,Grant Thornton,Corporate,False,1145.01,212.16,0.18529095815757068
GT-4710,Greg Tran,Consumer,True,1079.064,49.284,0.0456729165276573
GT-4755,Guy Thornton,Consumer,True,3457.578,190.84800000000004,0.055197019416481724
GW-14605,Giulietta Weimer,Consumer,True,16239.4915,934.7202,0.05755846480784204
GW-4605,Giulietta Weimer,Consumer,False,1830.789,264.33900000000006,0.14438528962103228
GZ-14470,Gary Zandusky,Consumer,True,20869.699,2885.9928999999997,0.1382862733190354
GZ-14545,George Zrebassa,Corporate,True,11593.730800000001,2645.2998,0.2281663983434909
GZ-4470,Gary Zandusky,Consumer,True,3835.6259999999997,856.446,0.2232871505198891
GZ-4545,George Zrebassa,Corporate,False,3698.388,1460.2980000000002,0.3948471604385479
HA-14905,Helen Abelman,Consumer,True,15826.81444,-526.0681599999998,-0.03323904263832386
HA-14920,Helen Andreada,Consumer,False,9740.3981,1457.3645999999999,0.14962064024877997
HA-4905,Helen Abelman,Consumer,True,1106.604,-235.626,-0.21292711755966903
HA-4920,Helen Andreada,Consumer,True,670.674,103.79399999999998,0.1547607332325392
